customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3957-HHLMR,Female,False,True,True,70,True,Yes,DSL,Yes,No,No,No,No,Yes,One year,False,Bank transfer (automatic),65.2,4543.15,False
8436-BJUMM,Male,False,True,True,26,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,83.75,2070.6,True
1080-BWSYE,Male,True,True,False,64,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.65,1740.8,False
2397-BRLOM,Male,True,True,True,8,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),80.45,583.45,True
5271-YNWVR,Male,False,True,True,68,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,113.15,7856.0,True
1754-GKYPY,Male,True,True,False,22,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),89.75,1938.9,False
3262-EIDHV,Female,False,True,True,72,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),84.7,5893.9,False
3070-FNFZQ,Female,False,True,True,23,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.4,478.75,False
2770-NSVDG,Male,False,True,False,24,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,29.1,688.0,False
8063-RJYNF,Male,False,False,False,16,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.25,1483.25,True
1110-KYLGQ,Female,False,False,False,63,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),108.25,6780.1,False
8265-HKSOW,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),107.45,7658.3,False
3138-BKYAV,Male,False,False,False,6,True,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,85.35,489.45,True
9391-YZEJW,Female,False,False,False,62,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,True,Bank transfer (automatic),94.0,5757.2,False
1991-VOPLL,Female,False,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.05,157.65,False
5406-KGRMX,Female,False,False,False,71,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Electronic check,24.55,1719.15,False
4929-ROART,Male,False,False,False,18,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,False,Mailed check,56.25,969.85,False
6860-YRJZP,Male,True,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.05,678.45,False
2302-ANTDP,Female,True,True,False,48,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,False,Electronic check,117.45,5438.9,True
2729-VNVAP,Female,False,True,True,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.8,641.35,False
9323-HGFWY,Female,False,True,False,27,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,True,Credit card (automatic),101.9,2681.15,False
7208-PSIHR,Female,False,True,False,70,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),104.3,7188.5,False
5505-OVWQW,Female,False,False,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.15,353.65,False
3413-CSSTH,Male,False,False,False,41,True,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),55.7,2237.55,False
0015-UOCOJ,Female,True,False,False,7,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,48.2,340.35,False
5998-VVEJY,Male,False,False,False,26,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,80.5,2088.8,True
2709-UQGNP,Male,False,False,False,10,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,51.65,524.5,False
1139-WUOAH,Male,False,False,False,57,False,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),53.35,3090.05,False
8221-EQDGL,Male,False,True,False,35,True,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,False,Mailed check,61.0,2130.45,False
3956-MGXOG,Female,False,False,False,28,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,80.6,2244.95,False
1162-ECVII,Male,True,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),109.75,7932.5,False
9774-NRNAU,Male,True,True,False,27,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),84.8,2309.55,False
7558-IMLMT,Male,False,True,True,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.8,1411.9,False
9932-WBWIK,Male,False,False,False,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,215.25,False
8634-CILSZ,Male,False,False,False,69,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),104.7,7220.35,True
4472-VESGY,Female,False,True,True,52,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,False,Bank transfer (automatic),98.15,4993.4,False
0254-KCJGT,Male,False,True,False,52,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,True,Credit card (automatic),81.4,4354.45,False
3778-FOAQW,Female,False,True,False,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.15,456.85,False
3239-TPHPZ,Female,False,True,False,12,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Electronic check,20.05,264.55,False
6142-VSJQO,Female,False,True,True,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),44.35,44.35,True
2266-FUBDZ,Male,False,True,True,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.35,278.85,False
5698-BQJOH,Female,False,False,False,9,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,94.4,857.25,True
4521-YEEHE,Female,False,True,False,18,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Electronic check,88.85,1594.75,False
7996-MHXLW,Female,False,False,False,66,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.15,1683.6,False
2725-IWWBA,Male,False,True,True,46,True,No,DSL,Yes,No,Yes,Yes,No,No,One year,False,Mailed check,56.9,2560.1,False
0388-EOPEX,Female,False,True,False,2,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,74.4,139.4,True
5686-CMAWK,Male,False,False,False,17,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,False,Electronic check,86.75,1410.25,False
1929-ZCBHE,Male,False,True,True,47,False,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,False,Electronic check,40.3,1794.8,False
8041-TMEID,Male,True,True,False,63,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),108.5,6991.9,False
8073-IJDCM,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.3,20.3,True
9769-TSBZE,Female,False,False,True,70,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Electronic check,66.0,4891.5,False
9184-GALIL,Female,False,True,True,38,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.45,781.25,False
4121-AGSIN,Female,False,True,True,58,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),24.5,1497.9,False
7945-HLKEA,Female,False,False,False,60,True,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,False,Electronic check,64.75,4039.5,False
2088-IEBAU,Female,False,False,False,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,88.15,6148.45,False
0657-DOGUM,Female,False,True,False,48,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,True,Bank transfer (automatic),60.6,2985.25,False
9137-UIYPG,Female,False,True,True,35,True,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,106.9,3756.45,False
7649-SIJJF,Male,False,True,False,71,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Mailed check,80.1,5585.4,False
5095-ETBRJ,Female,False,True,False,55,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Mailed check,56.8,3112.05,False
2800-QQUSO,Male,False,False,False,42,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,100.3,4222.95,False
5827-MWCZK,Male,False,True,True,56,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,True,Credit card (automatic),96.95,5432.2,False
0384-LPITE,Male,False,False,False,40,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,False,Credit card (automatic),62.05,2511.55,False
8565-WUXZU,Male,True,True,False,72,True,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,True,Credit card (automatic),84.8,6141.65,False
7739-LAXOG,Female,False,True,True,32,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,True,Bank transfer (automatic),91.05,2954.5,True
3842-IYKUE,Female,False,False,False,35,True,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,False,Credit card (automatic),85.3,2917.5,True
0348-SDKOL,Female,False,True,False,58,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),102.1,5885.4,True
2192-OZITF,Female,False,False,False,45,True,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,False,Mailed check,73.55,3349.1,False
0867-MKZVY,Female,False,True,False,20,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,82.4,1592.35,True
4983-CCWMC,Male,False,False,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,69.6,207.4,False
6369-MCAKO,Female,False,True,True,68,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),89.05,6185.8,False
1518-VOWAV,Female,False,False,False,9,True,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,74.65,703.55,True
4948-WBBKL,Female,True,False,False,36,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),74.9,2659.45,False
7041-TXQJH,Female,False,False,False,37,False,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),40.2,1478.85,False
0812-WUPTB,Male,True,True,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,70.85,70.85,True
5376-PCKNB,Male,False,True,True,72,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Credit card (automatic),104.45,7459.0,False
0137-OCGAB,Female,False,False,False,1,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,80.2,80.2,True
8400-WZICQ,Female,False,True,True,55,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Electronic check,55.7,3131.8,False
3422-WJOYD,Male,False,True,False,28,True,No,DSL,Yes,No,No,Yes,No,No,One year,False,Mailed check,54.35,1426.45,False
5762-TJXGK,Female,False,False,False,52,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),58.75,3038.55,False
8720-RQSBJ,Male,True,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,44.0,44.0,False
4522-XRWWI,Male,False,True,False,42,True,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,False,Credit card (automatic),80.45,3375.9,False
0701-RFGFI,Female,False,True,True,49,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),95.4,4613.95,False
9909-DFRJA,Female,False,False,False,26,True,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,True,Bank transfer (automatic),95.85,2475.35,False
3451-VAWLI,Female,False,True,True,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.7,730.4,False
3413-BMNZE,Male,True,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),45.25,45.25,False
3657-COGMW,Female,True,False,False,52,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),108.1,5839.3,False
8823-RLPWL,Female,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),110.65,8065.65,False
8868-GAGIO,Male,False,True,False,45,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Mailed check,84.55,3713.95,False
9851-QXEEQ,Male,False,False,False,41,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.7,4346.4,True
7609-YBPXG,Male,False,False,False,54,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),87.1,4735.2,False
5180-UCIIQ,Male,True,True,True,22,False,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,False,Mailed check,40.05,880.2,True
3084-DOWLE,Female,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),92.0,6474.4,False
8198-RKSZG,Female,False,True,True,14,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,False,Credit card (automatic),80.45,1137.05,False
8857-CUPFQ,Male,False,True,False,63,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.25,1237.65,False
3546-GHEAE,Male,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.45,165.35,False
6614-FHDBO,Male,False,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),109.2,7878.3,False
4958-GZWIY,Male,False,True,True,7,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,48.7,340.25,True
4373-VVHQL,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,44.75,44.75,False
5839-SUYVZ,Male,False,False,False,16,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),74.55,1170.5,False
9481-SFCQY,Female,False,False,True,14,True,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Credit card (automatic),59.8,824.85,False
5376-DEQCP,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.6,70.6,True
5872-OEQNH,Female,False,False,False,60,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,True,Electronic check,44.45,2773.9,False
7409-KIUTL,Female,True,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,71.0,71.0,True
7779-ORAEL,Male,True,True,False,45,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),75.15,3480.35,False
0887-HJGAR,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.7,45.7,True
3886-CERTZ,Female,False,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,109.25,8109.8,True
0895-LNKRC,Male,False,True,True,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.45,113.5,False
5501-TVMGM,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,55.25,55.25,False
8096-LOIST,Female,False,False,False,19,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,56.2,1093.4,False
1904-WAJAA,Female,False,True,True,24,True,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Electronic check,64.35,1558.65,False
2612-PHGOX,Male,False,True,False,64,True,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),76.1,4818.8,False
8563-OYMQY,Male,False,False,False,17,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Credit card (automatic),90.95,1612.2,False
8455-HIRAQ,Female,False,False,False,8,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,44.45,369.3,False
0516-QREYC,Female,True,False,False,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.3,459.95,False
